0.0	0.725
0.196	3.114
1.196	4.962
2.195	5.93
3.195	5.078
4.196	3.423
5.195	4.106
6.195	2.492
7.196	1.974
8.195	2.224
9.195	2.239
10.195	3.296
11.196	3.097
12.196	3.754
13.195	3.004
14.196	1.536
15.195	6.41
16.195	3.72
17.195	4.722
18.195	3.901
19.195	3.03
20.195	3.96
21.195	7.508
22.195	4.514
23.195	2.917
24.195	2.767
25.196	4.12
26.195	3.757
27.195	3.068
28.217	3.508
29.195	3.328
30.197	5.968
31.195	3.937
32.195	2.149
33.195	2.389
34.195	1.966
35.195	2.152
36.195	1.311
37.195	1.359
38.195	0.634
39.195	0.0
40.196	2.379
41.196	2.981
42.195	1.663
43.195	1.9
44.196	1.898
45.196	1.455
46.195	0.503
47.195	3.693
48.196	3.001
49.195	2.878
50.196	2.953
51.195	1.849
52.195	1.954
53.196	2.056
54.195	1.504
55.195	1.334
56.195	0.445
57.195	0.0
58.195	0.0
59.195	0.0
60.195	3.313
61.195	0.533
62.195	0.108
63.195	0.031
64.195	0.84
65.195	0.0
66.196	0.0
67.195	0.084
68.196	2.732
69.195	0.489
70.196	0.775
71.195	1.036
72.195	0.854
73.195	0.953
74.196	0.744
75.196	0.77
76.195	0.701
77.195	0.582
78.196	0.578
79.196	0.654
80.195	0.642
81.195	0.74
82.195	0.917
83.195	0.844
84.195	0.038
85.195	0.004
86.195	0.0
87.195	1.329
88.195	1.944
89.195	0.712
90.195	0.715
91.196	0.771
92.195	0.709
93.195	0.768
94.196	0.816
95.195	0.536
96.195	1.076
97.196	1.256
98.195	0.978
99.195	1.216
100.195	0.785
101.195	0.379
102.195	0.0
103.196	0.009
104.196	0.0
105.195	0.0
106.195	0.071
107.196	1.463
108.196	1.038
109.195	0.089
110.195	0.0
111.195	0.787
112.195	0.511
113.195	0.0
114.195	0.248
115.195	1.35
116.196	0.902
117.196	0.513
118.196	0.506
119.195	0.732
120.195	0.587
121.195	0.363
122.196	0.465
123.195	0.271
124.195	0.0
125.196	0.0
126.195	1.201
127.196	0.559
128.195	0.963
129.196	0.685
130.195	0.484
131.195	0.677
132.195	0.417
133.195	0.162
134.196	0.0
135.196	0.18
136.195	0.082
137.195	0.0
138.195	0.0
139.195	1.476
140.195	0.049
141.196	1.145
142.195	0.648
143.195	1.189
144.196	0.732
145.196	0.411
146.195	0.107
147.195	1.149
148.196	0.473
149.195	0.271
150.196	0.064
151.195	0.736
152.195	0.408
153.195	1.211
154.195	1.43
155.195	0.896
156.196	0.414
157.195	1.382
158.195	1.097
159.195	0.686
160.196	0.996
161.195	0.531
162.196	0.632
163.195	0.96
164.195	0.839
165.196	0.897
166.196	0.567
167.195	0.792
168.195	0.982
169.195	1.105
170.196	0.95
171.195	0.81
172.195	0.062
173.195	2.583
174.195	1.782
175.195	1.443
176.196	0.961
177.195	0.376
178.196	2.678
179.196	1.9
180.195	1.595
181.195	1.567
182.195	1.871
183.196	2.244
184.195	2.33
185.196	2.334
186.195	2.393
187.195	1.752
188.196	1.185
189.196	1.032
190.195	0.971
191.195	0.916
192.195	1.359
193.195	1.408
194.195	1.256
195.195	1.172
196.195	1.195
197.195	1.822
198.195	1.722
199.195	1.69
200.195	0.466
201.195	1.21
202.195	2.515
203.195	0.532
204.195	0.0
205.195	0.0
206.195	0.0
207.196	2.563
208.195	1.876
209.195	1.122
210.195	1.56
211.196	1.649
212.196	1.727
213.196	1.505
214.195	1.819
215.195	1.769
216.195	1.673
217.196	1.9
218.196	2.23
219.195	3.021
220.196	3.22
221.195	3.123
222.195	3.424
223.195	3.388
224.195	3.594
225.195	2.736
226.195	1.491
227.195	5.105
228.195	3.975
229.195	3.173
230.196	2.874
231.195	3.302
232.196	2.747
233.196	3.225
234.195	2.706
235.195	3.82
236.195	3.013
237.195	2.198
238.195	2.5
239.195	3.248
240.195	3.117
241.196	3.019
242.196	3.509
243.195	3.062
244.195	3.385
245.196	4.319
246.195	4.136
247.195	5.072
248.195	4.0
249.195	3.84
250.195	2.626
251.196	3.146
252.195	3.47
253.195	2.233
254.195	4.313
255.195	0.463
256.195	2.433
257.195	2.116
258.196	2.14
259.195	1.798
260.195	1.727
261.195	1.966
262.196	2.029
263.196	1.735
264.195	0.648
265.196	2.224
266.195	1.676
267.195	0.257
268.195	2.614
269.195	1.84
270.196	1.899
271.196	1.962
272.195	1.955
273.195	3.092
274.195	3.44
275.195	2.701
276.195	2.558
277.195	1.339
278.196	0.167
279.195	3.538
280.195	4.99
281.195	2.864
282.196	3.452
283.196	2.991
284.195	1.991
285.196	2.655
286.195	3.581
287.196	2.998
288.195	3.796
289.195	3.912
290.195	3.653
291.195	3.158
292.195	5.341
293.195	4.238
294.196	4.126
295.195	2.497
296.195	2.679
297.195	5.923
298.195	5.328
299.196	4.604
300.195	3.79
301.195	4.198
302.195	4.989
303.196	6.741
304.195	4.856
305.195	2.822
306.195	4.397
307.196	4.044
308.195	7.294
309.195	4.845
310.195	5.565
311.195	3.423
312.196	4.276
313.196	6.906
314.196	7.235
315.195	5.778
316.196	4.341
317.195	3.642
318.196	5.37
319.195	4.153
320.195	3.651
321.195	2.669
322.196	3.844
323.195	2.722
324.196	2.214
325.195	2.043
326.195	1.857
327.195	0.651
328.21	0.0
329.195	2.917
330.195	1.056
331.195	0.282
332.195	2.014
333.195	0.75
334.195	0.743
335.195	0.937
336.195	1.222
337.195	0.935
338.196	1.018
339.196	0.793
340.196	0.694
341.195	0.691
342.195	0.0
343.196	2.552
344.196	1.363
345.195	1.339
346.195	1.295
347.195	0.689
348.196	0.336
349.195	0.0
350.195	1.932
351.195	0.546
352.195	0.258
353.195	1.806
354.196	1.175
355.195	0.935
356.195	0.7
357.195	0.748
358.195	0.873
359.195	1.135
360.195	0.961
361.195	1.015
362.195	0.978
363.196	1.095
364.196	1.497
365.195	1.465
366.195	1.734
