0.0	0.0
0.005	2.556
1.005	5.139
2.005	5.806
3.006	5.935
4.005	6.736
5.005	5.857
6.005	4.908
7.006	4.911
8.006	4.946
9.005	4.891
10.005	4.94
11.006	4.901
12.005	4.945
13.006	4.495
14.005	4.739
15.005	4.996
16.006	5.423
17.005	4.956
18.005	4.879
19.006	4.94
20.005	4.917
21.005	4.924
22.006	4.905
23.005	4.937
24.005	4.912
25.006	3.31
26.005	4.888
27.005	6.563
28.005	4.891
29.006	4.94
30.005	3.887
31.005	4.732
32.005	6.097
33.005	4.948
34.005	4.918
35.006	3.709
36.006	5.242
37.006	5.823
38.006	4.925
39.005	3.821
40.005	2.18
41.005	4.979
42.006	7.101
43.005	6.502
44.005	4.944
45.005	2.484
46.005	0.959
47.006	4.933
48.005	7.126
49.005	7.174
50.007	4.795
51.005	3.309
52.006	3.306
53.005	3.181
54.006	3.737
55.005	2.807
56.005	2.602
57.005	2.558
58.006	1.948
59.005	1.609
60.005	1.491
61.005	1.374
62.005	1.087
63.005	0.865
64.005	0.59
65.005	0.025
66.005	0.0
67.005	0.0
68.005	0.0
69.006	4.585
70.006	4.983
71.005	4.806
72.005	4.922
73.005	4.843
74.005	4.975
75.005	4.973
76.005	4.349
77.005	5.512
78.005	4.783
79.005	4.994
80.005	4.917
81.006	4.982
82.005	3.352
83.005	5.136
84.005	6.247
85.005	4.861
86.005	3.724
87.006	4.565
88.005	4.734
89.005	6.718
90.006	4.862
91.005	4.925
92.005	4.339
93.005	3.436
94.005	5.018
95.005	2.666
96.005	4.08
97.005	6.227
98.005	4.576
99.005	4.7
100.006	4.792
101.005	2.348
102.005	6.961
103.005	4.151
104.006	3.011
105.006	4.719
106.005	2.873
107.005	3.581
108.005	3.072
109.006	2.796
110.005	2.396
111.005	2.692
112.005	2.883
113.006	3.016
114.005	3.02
115.005	2.809
116.006	2.916
117.005	2.895
118.005	2.852
119.005	2.872
120.005	2.697
121.006	2.578
122.006	3.133
123.005	2.978
124.005	3.337
125.005	3.099
126.005	2.828
127.005	3.636
128.005	3.349
129.005	2.202
130.005	3.416
131.005	3.052
132.005	3.896
133.005	2.883
134.005	2.718
135.006	2.739
136.005	2.846
137.005	2.907
138.006	2.921
139.005	3.036
140.005	2.976
141.005	2.528
142.006	3.741
143.006	3.412
144.005	3.349
145.006	3.176
146.005	3.836
147.005	4.304
148.005	3.918
149.005	3.783
150.005	4.268
151.005	4.04
152.006	4.709
153.005	5.031
154.005	4.917
155.005	3.482
156.005	2.001
157.005	1.307
158.006	5.306
159.006	7.7
160.006	4.355
161.005	3.445
162.005	3.832
163.006	4.163
164.005	3.565
165.005	3.028
166.005	3.048
167.006	3.337
168.005	2.374
169.005	2.375
170.006	1.628
171.006	4.02
172.006	4.369
173.006	4.009
174.005	3.864
175.005	3.895
176.005	4.015
177.005	3.57
178.006	5.243
179.005	6.005
180.005	7.021
181.005	5.802
182.006	3.034
183.006	6.838
184.006	5.976
185.005	4.642
186.005	3.773
187.005	3.146
188.006	2.204
189.006	5.668
190.005	4.906
191.006	4.861
192.005	4.427
193.006	5.482
194.005	4.921
195.005	4.884
196.015	4.61
197.006	2.993
198.005	7.184
199.006	4.921
200.006	4.922
201.006	4.606
202.005	3.916
203.005	5.576
204.006	5.602
205.005	4.901
206.006	4.926
207.005	3.288
208.006	6.555
209.005	4.903
210.005	4.941
211.005	4.913
212.006	3.111
213.005	6.074
214.005	5.577
215.005	4.914
216.006	4.802
217.005	3.238
218.005	4.298
219.005	2.888
220.005	0.948
221.006	4.588
222.006	3.648
223.005	4.24
224.005	4.186
225.006	2.586
226.005	0.968
227.005	0.841
228.005	2.004
229.006	1.597
230.005	0.77
